DriverNumber,Driver,Team,LapNumber,LapTime,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsPersonalBest,Position
1,16,8,56.0,87.921,6.0,30.695,18.32,38.906,282.0,321.0,300.0,280.0,1,10.0,True,False,2.0
1,16,8,57.0,87.4,6.0,30.421,18.285,38.694,260.0,321.0,287.0,293.0,1,11.0,True,False,2.0
10,5,0,1.0,134.132,1.0,32.971,21.554,65.755,225.0,284.0,182.0,186.0,1,1.0,True,False,12.0
10,5,0,5.0,141.36,4.0,51.18,30.446,59.734,116.0,284.0,198.0,204.0,1,5.0,False,False,9.0
10,5,0,6.0,139.952,4.0,43.258,34.952,61.742,106.0,250.0,217.0,222.0,1,6.0,False,True,9.0
10,5,0,7.0,126.733,4.0,42.713,29.764,54.256,202.0,210.0,275.0,223.0,1,7.0,False,True,9.0
10,5,0,8.0,98.441,4.0,35.761,20.439,42.241,252.0,303.0,277.0,232.0,1,8.0,False,True,9.0
10,5,0,9.0,96.062,4.0,34.775,19.939,41.348,260.0,300.0,280.0,241.0,1,9.0,False,True,9.0
10,5,0,10.0,95.527,4.0,34.369,19.784,41.374,260.0,298.0,277.0,255.0,1,10.0,False,True,9.0
10,5,0,11.0,94.702,4.0,33.715,19.771,41.216,260.0,293.0,279.0,261.0,1,11.0,False,True,9.0
10,5,0,12.0,94.227,4.0,33.48,19.64,41.107,254.0,296.0,280.0,262.0,1,12.0,False,True,9.0
10,5,0,13.0,93.275,4.0,33.245,19.662,40.368,255.0,297.0,279.0,273.0,1,13.0,False,True,9.0
10,5,0,14.0,92.859,4.0,32.923,19.508,40.428,257.0,297.0,278.0,274.0,1,14.0,False,True,9.0
10,5,0,15.0,92.744,4.0,33.106,19.515,40.123,258.0,297.0,279.0,271.0,1,15.0,False,True,9.0
10,5,0,16.0,92.445,4.0,32.952,19.527,39.966,259.0,303.0,279.0,270.0,1,16.0,False,True,9.0
10,5,0,17.0,92.795,4.0,32.773,19.338,40.684,258.0,297.0,280.0,271.0,1,17.0,False,False,9.0
10,5,0,18.0,93.124,4.0,32.863,19.329,40.932,260.0,297.0,275.0,269.0,1,18.0,False,False,9.0
10,5,0,19.0,92.462,4.0,32.918,19.141,40.403,260.0,304.0,280.0,268.0,1,19.0,False,False,9.0
10,5,0,20.0,92.327,4.0,32.703,19.09,40.534,260.0,297.0,276.0,275.0,1,20.0,False,True,9.0
10,5,0,21.0,92.323,4.0,32.86,19.181,40.282,260.0,304.0,280.0,269.0,1,21.0,False,True,9.0
10,5,0,22.0,92.355,4.0,32.63,19.183,40.542,259.0,293.0,281.0,280.0,1,22.0,False,False,9.0
10,5,0,23.0,92.438,4.0,32.769,19.18,40.489,257.0,294.0,280.0,272.0,1,23.0,False,False,9.0
10,5,0,24.0,92.035,4.0,32.624,19.219,40.192,259.0,294.0,281.0,271.0,1,24.0,False,True,9.0
10,5,0,25.0,91.622,4.0,32.743,19.12,39.759,260.0,295.0,281.0,275.0,1,25.0,False,True,9.0
10,5,0,26.0,90.928,4.0,32.305,19.052,39.571,263.0,297.0,281.0,282.0,1,26.0,False,True,9.0
10,5,0,27.0,90.635,4.0,32.169,19.002,39.464,264.0,299.0,281.0,279.0,1,27.0,False,True,9.0
10,5,0,28.0,90.382,4.0,32.019,18.955,39.408,265.0,297.0,282.0,277.0,1,28.0,False,True,9.0
10,5,0,29.0,90.051,4.0,31.855,18.938,39.258,264.0,297.0,278.0,284.0,1,29.0,False,True,9.0
10,5,0,30.0,90.124,4.0,31.654,18.998,39.472,265.0,297.0,279.0,282.0,1,30.0,False,False,9.0
10,5,0,31.0,89.299,4.0,31.513,18.869,38.917,266.0,296.0,280.0,283.0,1,31.0,False,True,9.0
10,5,0,32.0,89.383,4.0,31.618,18.85,38.915,267.0,296.0,280.0,280.0,1,32.0,False,False,9.0
10,5,0,33.0,111.3,4.0,31.296,18.975,61.029,263.0,298.0,281.0,284.0,1,33.0,False,False,9.0
10,5,0,34.0,145.049,5.0,53.338,42.356,49.355,107.0,119.0,268.0,162.0,0,1.0,True,False,9.0
10,5,0,35.0,105.531,5.0,35.632,28.822,41.077,248.0,279.0,271.0,237.0,0,2.0,True,False,9.0
10,5,0,36.0,101.62,5.0,32.286,29.596,39.738,252.0,282.0,270.0,280.0,0,3.0,True,False,9.0
10,5,0,37.0,127.218,5.0,31.629,29.727,65.862,255.0,289.0,213.0,270.0,0,4.0,True,False,9.0
10,5,0,38.0,139.376,5.0,38.274,39.552,61.55,85.0,171.0,222.0,258.0,0,5.0,True,False,9.0
10,5,0,39.0,131.226,5.0,38.456,36.07,56.7,80.0,156.0,229.0,271.0,0,6.0,True,False,9.0
10,5,0,40.0,130.476,5.0,40.824,35.543,54.109,128.0,173.0,249.0,262.0,0,7.0,True,False,9.0
10,5,0,41.0,126.368,5.0,43.945,29.012,53.411,107.0,208.0,287.0,201.0,0,8.0,True,False,9.0
10,5,0,42.0,87.942,5.0,31.318,18.881,37.743,260.0,295.0,289.0,284.0,0,9.0,True,True,9.0
10,5,0,43.0,85.02,5.0,29.787,18.627,36.606,255.0,306.0,292.0,294.0,0,10.0,True,True,9.0
10,5,0,44.0,88.332,5.0,29.467,18.594,40.271,265.0,297.0,290.0,296.0,0,11.0,True,False,4.0
10,5,0,45.0,92.969,5.0,30.352,18.899,43.718,260.0,293.0,281.0,287.0,0,12.0,True,False,4.0
10,5,0,46.0,116.069,5.0,33.157,18.982,63.93,262.0,292.0,281.0,262.0,0,13.0,True,False,11.0
10,5,0,47.0,126.74,6.0,45.479,24.021,57.24,226.0,212.0,266.0,221.0,1,1.0,True,False,8.0
10,5,0,48.0,121.785,6.0,41.932,22.835,57.018,244.0,111.0,180.0,185.0,1,2.0,True,False,8.0
10,5,0,49.0,144.669,6.0,48.264,32.422,63.983,131.0,137.0,231.0,204.0,1,3.0,True,False,8.0
10,5,0,50.0,137.754,6.0,49.575,30.79,57.389,75.0,158.0,263.0,223.0,1,4.0,True,False,8.0
10,5,0,51.0,131.745,6.0,46.466,28.377,56.902,225.0,217.0,285.0,138.0,1,5.0,True,False,8.0
10,5,0,52.0,96.326,6.0,35.475,19.5,41.351,260.0,303.0,287.0,233.0,1,6.0,True,False,8.0
10,5,0,53.0,92.297,6.0,32.856,19.045,40.396,258.0,300.0,280.0,258.0,1,7.0,True,False,8.0
10,5,0,54.0,94.967,6.0,35.345,19.237,40.385,259.0,300.0,286.0,277.0,1,8.0,True,False,10.0
10,5,0,55.0,92.316,6.0,33.195,19.199,39.922,262.0,293.0,286.0,269.0,1,9.0,True,False,11.0
10,5,0,56.0,90.866,6.0,31.867,19.159,39.84,261.0,289.0,285.0,265.0,1,10.0,True,False,11.0
10,5,0,57.0,91.312,6.0,31.774,19.075,40.463,264.0,291.0,285.0,269.0,1,11.0,True,False,11.0
12,2,6,1.0,142.352,1.0,32.971,22.829,69.366,219.0,198.0,245.0,186.0,1,1.0,True,False,16.0
12,2,6,5.0,139.163,4.0,49.979,30.052,59.132,125.0,274.0,193.0,187.0,1,5.0,False,False,13.0
12,2,6,6.0,141.111,4.0,42.289,35.787,63.035,169.0,234.0,232.0,201.0,1,6.0,False,True,13.0
12,2,6,7.0,123.412,4.0,41.182,30.645,51.585,193.0,266.0,277.0,204.0,1,7.0,False,True,13.0
12,2,6,8.0,98.729,4.0,35.912,20.482,42.335,254.0,309.0,280.0,240.0,1,8.0,False,True,13.0
12,2,6,9.0,96.312,4.0,34.903,19.945,41.464,257.0,307.0,282.0,258.0,1,9.0,False,True,13.0
12,2,6,10.0,95.27,4.0,34.187,19.576999999999998,41.506,260.0,312.0,282.0,271.0,1,10.0,False,True,13.0
12,2,6,11.0,94.678,4.0,33.964,19.627,41.087,259.0,310.0,281.0,264.0,1,11.0,False,True,13.0
12,2,6,12.0,95.385,4.0,34.18,19.476,41.729,260.0,320.0,280.0,270.0,1,12.0,False,False,13.0
12,2,6,13.0,93.697,4.0,33.611,19.396,40.69,260.0,308.0,293.0,261.0,1,13.0,False,True,13.0
12,2,6,14.0,93.802,4.0,33.699,19.47,40.633,260.0,313.0,280.0,268.0,1,14.0,False,False,12.0
12,2,6,15.0,92.212,4.0,33.126,19.42,39.666,262.0,302.0,282.0,290.0,1,15.0,False,True,12.0
12,2,6,16.0,97.326,4.0,37.533,19.464,40.329,258.0,303.0,282.0,294.0,1,16.0,False,False,13.0
12,2,6,17.0,92.312,4.0,33.045,19.059,40.208,265.0,305.0,281.0,277.0,1,17.0,False,False,12.0
12,2,6,18.0,92.181,4.0,32.902,19.203,40.076,264.0,301.0,280.0,291.0,1,18.0,False,True,12.0
12,2,6,19.0,91.942,4.0,32.822,19.108,40.012,257.0,293.0,281.0,283.0,1,19.0,False,True,12.0
12,2,6,20.0,91.319,4.0,32.598,19.093,39.628,261.0,298.0,280.0,289.0,1,20.0,False,True,12.0
12,2,6,21.0,91.042,4.0,32.385,18.992,39.665,262.0,297.0,283.0,284.0,1,21.0,False,True,12.0
12,2,6,22.0,91.887,4.0,32.452,18.953,40.482,265.0,312.0,281.0,290.0,1,22.0,False,False,11.0
12,2,6,23.0,91.324,4.0,32.454,19.041,39.829,267.0,301.0,283.0,287.0,1,23.0,False,False,11.0
12,2,6,24.0,90.822,4.0,32.33,18.978,39.514,268.0,302.0,284.0,293.0,1,24.0,False,True,11.0
12,2,6,25.0,90.706,4.0,32.088,19.045,39.573,260.0,302.0,284.0,299.0,1,25.0,False,True,11.0
12,2,6,26.0,91.299,4.0,32.94,18.942,39.417,267.0,304.0,285.0,292.0,1,26.0,False,False,11.0
12,2,6,27.0,90.463,4.0,32.082,18.871,39.51,260.0,305.0,296.0,293.0,1,27.0,False,True,11.0
12,2,6,28.0,90.716,4.0,32.111,18.504,40.101,266.0,316.0,296.0,296.0,1,28.0,False,False,11.0
12,2,6,29.0,89.919,4.0,31.785,18.794,39.34,268.0,303.0,285.0,297.0,1,29.0,False,True,11.0
12,2,6,30.0,89.794,4.0,31.823,18.759,39.212,269.0,304.0,283.0,288.0,1,30.0,False,True,11.0
12,2,6,31.0,89.245,4.0,31.583,18.748,38.914,271.0,301.0,284.0,289.0,1,31.0,False,True,11.0
12,2,6,32.0,89.032,4.0,31.369,18.773,38.89,270.0,302.0,283.0,291.0,1,32.0,False,True,11.0
12,2,6,33.0,112.635,4.0,31.156,19.488,61.991,268.0,302.0,281.0,290.0,1,33.0,False,False,10.0
12,2,6,34.0,142.596,5.0,50.26,41.918,50.418,144.0,130.0,279.0,175.0,0,1.0,True,False,10.0
12,2,6,35.0,104.67,5.0,35.474,28.102,41.094,248.0,284.0,285.0,263.0,0,2.0,True,False,10.0
12,2,6,36.0,101.655,5.0,32.604,29.457,39.594,258.0,288.0,287.0,277.0,0,3.0,True,False,10.0
12,2,6,37.0,127.298,5.0,31.948,30.64,64.71,213.0,288.0,237.0,272.0,0,4.0,True,False,10.0
12,2,6,38.0,139.681,5.0,38.143,39.653,61.885,94.0,182.0,237.0,250.0,0,5.0,True,False,10.0
12,2,6,39.0,131.642,5.0,38.95,35.025,57.667,84.0,136.0,242.0,256.0,0,6.0,True,False,10.0
12,2,6,40.0,129.615,5.0,39.633,35.891,54.091,119.0,192.0,238.0,267.0,0,7.0,True,False,10.0
12,2,6,41.0,126.22,5.0,44.333,28.681,53.206,105.0,185.0,286.0,208.0,0,8.0,True,False,10.0
12,2,6,42.0,87.505,5.0,30.908,19.021,37.576,267.0,309.0,294.0,295.0,0,9.0,True,True,10.0
12,2,6,43.0,84.901,5.0,29.606,18.461,36.834,273.0,327.0,306.0,297.0,0,10.0,True,True,10.0
12,2,6,44.0,108.276,5.0,29.991,18.732,59.553,264.0,298.0,281.0,292.0,0,11.0,True,False,11.0
12,2,6,45.0,95.593,6.0,37.157,19.091,39.345,263.0,291.0,299.0,223.0,1,1.0,True,False,11.0
12,2,6,46.0,90.78,6.0,31.826999999999998,18.635,40.318,264.0,319.0,287.0,288.0,1,2.0,True,False,8.0
12,2,6,47.0,125.75,6.0,34.497,33.267,57.986,249.0,178.0,260.0,260.0,1,3.0,True,False,5.0
12,2,6,48.0,118.429,6.0,40.189,21.083,57.157,243.0,256.0,172.0,199.0,1,4.0,True,False,5.0
12,2,6,49.0,144.964,6.0,51.54,31.716,61.708,137.0,147.0,235.0,115.0,1,5.0,True,False,5.0
12,2,6,50.0,140.284,6.0,51.512,30.864,57.908,101.0,208.0,268.0,171.0,1,6.0,True,False,5.0
12,2,6,51.0,132.971,6.0,46.897,29.666,56.408,149.0,172.0,284.0,148.0,1,7.0,True,False,5.0
12,2,6,52.0,95.008,6.0,34.277,19.53,41.201,265.0,299.0,286.0,253.0,1,8.0,True,False,5.0
12,2,6,53.0,91.398,6.0,32.679,19.001,39.718,269.0,297.0,288.0,280.0,1,9.0,True,False,5.0
12,2,6,54.0,90.562,6.0,32.258,18.783,39.521,270.0,305.0,300.0,289.0,1,10.0,True,False,5.0
12,2,6,55.0,90.602,6.0,31.97,18.49,40.142,271.0,310.0,299.0,286.0,1,11.0,True,False,5.0
12,2,6,56.0,88.149,6.0,31.023,18.341,38.785,275.0,323.0,288.0,293.0,1,12.0,True,False,4.0
12,2,6,57.0,88.65,6.0,31.048,18.709,38.893,274.0,301.0,288.0,291.0,1,13.0,True,False,4.0
14,1,1,1.0,137.178,1.0,32.971,22.171,67.034,227.0,255.0,220.0,186.0,1,1.0,True,False,13.0
14,1,1,5.0,142.181,4.0,52.318,29.721,60.142,121.0,273.0,176.0,185.0,1,5.0,False,False,10.0
14,1,1,6.0,139.493,4.0,42.673,35.332,61.488,109.0,258.0,202.0,271.0,1,6.0,False,True,10.0
14,1,1,7.0,125.594,4.0,42.237,31.103,52.254,214.0,273.0,274.0,203.0,1,7.0,False,True,10.0
14,1,1,8.0,98.354,4.0,35.634,20.573,42.147,253.0,300.0,278.0,225.0,1,8.0,False,True,10.0
14,1,1,9.0,96.267,4.0,34.756,20.098,41.413,252.0,302.0,279.0,232.0,1,9.0,False,True,10.0
14,1,1,10.0,95.569,4.0,34.31,19.907,41.352,256.0,302.0,280.0,254.0,1,10.0,False,True,10.0
14,1,1,11.0,95.3,4.0,34.107,19.76,41.433,257.0,298.0,279.0,244.0,1,11.0,False,True,10.0
14,1,1,12.0,94.076,4.0,33.625,19.675,40.776,259.0,296.0,282.0,263.0,1,12.0,False,True,10.0
14,1,1,13.0,93.515,4.0,33.419,19.468,40.628,260.0,300.0,280.0,261.0,1,13.0,False,True,10.0
14,1,1,14.0,92.664,4.0,32.924,19.455,40.285,262.0,296.0,281.0,272.0,1,14.0,False,True,10.0
14,1,1,15.0,92.324,4.0,32.913,19.374,40.037,263.0,299.0,282.0,275.0,1,15.0,False,True,10.0
14,1,1,16.0,92.521,4.0,32.518,18.922,41.081,262.0,312.0,292.0,258.0,1,16.0,False,False,10.0
14,1,1,17.0,92.966,4.0,32.745,19.316,40.905,259.0,298.0,282.0,259.0,1,17.0,False,False,10.0
14,1,1,18.0,92.698,4.0,32.791,19.169,40.738,263.0,300.0,290.0,271.0,1,18.0,False,False,10.0
14,1,1,19.0,92.28,4.0,32.507,18.762,41.011,260.0,321.0,293.0,254.0,1,19.0,False,True,10.0
14,1,1,20.0,92.61,4.0,32.675,18.901,41.034,259.0,312.0,292.0,269.0,1,20.0,False,False,10.0
14,1,1,21.0,92.545,4.0,32.459,18.616,41.47,265.0,323.0,281.0,263.0,1,21.0,False,False,10.0
14,1,1,22.0,93.282,4.0,32.923,19.602,40.757,260.0,300.0,283.0,280.0,1,22.0,False,False,10.0
14,1,1,23.0,92.51,4.0,32.738,19.251,40.521,264.0,297.0,282.0,271.0,1,23.0,False,False,10.0
14,1,1,24.0,91.665,4.0,32.237,19.253,40.175,265.0,300.0,283.0,278.0,1,24.0,False,True,10.0
14,1,1,25.0,91.761,4.0,32.2,19.134,40.427,264.0,300.0,282.0,282.0,1,25.0,False,False,10.0
14,1,1,26.0,91.343,4.0,32.324,19.17,39.849,260.0,298.0,282.0,288.0,1,26.0,False,True,10.0
14,1,1,27.0,90.895,4.0,32.032,19.001,39.862,265.0,300.0,282.0,277.0,1,27.0,False,True,10.0
14,1,1,28.0,90.652,4.0,32.03,19.067,39.555,258.0,296.0,283.0,291.0,1,28.0,False,True,10.0
14,1,1,29.0,89.718,4.0,31.491,18.976,39.251,264.0,296.0,282.0,296.0,1,29.0,False,True,10.0
14,1,1,30.0,89.374,4.0,31.387,18.884,39.103,263.0,293.0,283.0,289.0,1,30.0,False,True,10.0
14,1,1,31.0,88.85,4.0,31.446,18.83,38.574,264.0,294.0,283.0,290.0,1,31.0,False,True,10.0
14,1,1,32.0,88.819,4.0,31.156,19.014,38.649,265.0,298.0,284.0,294.0,1,32.0,False,True,10.0
16,9,2,1.0,128.48,1.0,32.971,20.69,62.574,233.0,297.0,243.0,191.0,1,1.0,True,False,8.0
16,9,2,5.0,142.597,4.0,51.208,31.916,59.473,99.0,259.0,223.0,197.0,1,5.0,False,False,5.0
16,9,2,6.0,138.85,4.0,45.966,33.553,59.331,120.0,153.0,230.0,159.0,1,6.0,False,True,5.0
16,9,2,7.0,133.209,4.0,45.283,30.724,57.202,213.0,185.0,277.0,230.0,1,7.0,False,True,5.0
16,9,2,8.0,98.19,4.0,35.371,20.374,42.445,252.0,297.0,278.0,243.0,1,8.0,False,True,5.0
