DriverNumber,Driver,Team,LapNumber,LapTime,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsPersonalBest,Position,lap_delta,position_change,cumulative_position_change,pit_stop,pit_stop_count,laps_in_stint,tyre_age_normalized,leader_lap_time,gap_to_leader,car_ahead_time,car_behind_time,gap_to_ahead,gap_to_behind,lap_time_percentile,team_avg_lap_time,gap_to_teammate,rolling_avg_lap_time_3,rolling_std_lap_time_3,rolling_avg_lap_time_5,rolling_std_lap_time_5,rolling_avg_lap_time_10,rolling_std_lap_time_10,rolling_avg_position_3,rolling_avg_position_5,rolling_std_sector1time_5,rolling_std_sector2time_5,rolling_std_sector3time_5,laps_completed,personal_bests_count,team_avg_position,team_best_position,best_lap_so_far,worst_lap_so_far,avg_lap_so_far,best_position_so_far,worst_position_so_far,race_progress,race_phase,race_phase_encoded,compound_age_ratio,fresh_tyre_numeric,speed_consistency,max_speed,min_speed,speed_range,speed_i1_to_fl_ratio,speed_improvement,driver_team_combo,driver_team_encoded,compound_life_interaction,position_stint_interaction
23,0,9,14.0,92.717,4.0,32.616,19.518,40.583,265.0,302.0,284.0,257.0,1,12.0,False,True,7.0,-0.43600000000000705,-0.0,3.0,False,1,10,0.3870967741935484,90.555,2.161999999999992,92.434,92.992,0.28300000000000125,0.2750000000000057,0.47058823529411764,92.717,0.0,93.19433333333332,0.49928482185588585,93.6566,0.731901837678264,107.3625,20.717317132453843,7.0,7.0,0.4876390058227874,0.08667640970870873,0.23754220677625412,11,9,7.0,7.0,92.717,142.084,109.61999999999999,7.0,10.0,0.24561403508771928,early,0,0.2926829268292683,0,20.149441679609886,302.0,257.0,45.0,0.9298245614035088,19.0,0_9,0,12.0,28.0
23,0,9,15.0,92.733,4.0,32.697,19.708,40.328,263.0,299.0,283.0,259.0,1,13.0,False,False,7.0,0.016000000000005343,-0.0,3.0,False,1,11,0.41935483870967744,90.226,2.507000000000005,92.545,92.763,0.1880000000000024,0.030000000000001137,0.5882352941176471,92.733,0.0,92.86766666666666,0.24723538042864163,93.3044,0.6469727969526962,102.42739999999999,17.087203302796798,7.0,7.0,0.4644053186601474,0.07769942084721003,0.23396901504287712,12,9,7.0,7.0,92.717,142.084,108.21274999999999,7.0,10.0,0.2631578947368421,early,0,0.3170731707317073,0,18.583146486355137,299.0,259.0,40.0,0.926056338028169,20.0,0_9,0,13.0,28.0
23,0,9,16.0,92.464,4.0,32.739,19.55,40.175,267.0,300.0,285.0,267.0,1,14.0,False,True,7.0,-0.26900000000000546,-0.0,3.0,False,1,12,0.45161290322580644,89.952,2.5120000000000005,92.133,92.749,0.33100000000000307,0.2849999999999966,0.47058823529411764,92.464,0.0,92.63799999999999,0.15090062956255934,92.956,0.4900948887682564,97.7126,11.16559259710129,7.0,7.0,0.40349262694605836,0.07383765976784643,0.17054412918695416,13,10,7.0,7.0,92.464,142.084,107.00130769230769,7.0,10.0,0.2807017543859649,early,0,0.34146341463414637,0,15.945218719101975,300.0,267.0,33.0,0.9335664335664335,18.0,0_9,0,14.0,28.0
23,0,9,17.0,93.088,4.0,32.561,19.584,40.943,265.0,300.0,285.0,259.0,1,15.0,False,False,7.0,0.6239999999999952,-0.0,3.0,False,1,13,0.4838709677419355,90.264,2.823999999999998,92.645,92.83,0.44299999999999784,-0.25799999999999557,0.5882352941176471,93.088,0.0,92.76166666666666,0.3129861551821435,92.83099999999999,0.2859291870319714,94.1149,1.8563287813431957,7.0,7.0,0.1604805284133516,0.07379159843771076,0.2913755308877784,14,10,7.0,7.0,92.464,142.084,106.00750000000001,7.0,10.0,0.2982456140350877,early,0,0.36585365853658536,0,18.803811670332514,300.0,259.0,41.0,0.9265734265734266,20.0,0_9,0,15.0,28.0
23,0,9,18.0,92.981,4.0,32.835,19.417,40.729,267.0,303.0,283.0,252.0,1,16.0,False,False,7.0,-0.10699999999999932,-0.0,3.0,False,1,14,0.5161290322580645,90.143,2.837999999999994,93.444,92.877,-0.46300000000000807,-0.1039999999999992,0.5294117647058824,92.981,0.0,92.84433333333334,0.33369497049805175,92.79659999999998,0.2449087585137785,93.5849,1.161127273145848,7.0,7.0,0.1067604795784885,0.10569673599497997,0.3071950520437042,15,10,7.0,7.0,92.464,142.084,105.13906666666666,7.0,10.0,0.3157894736842105,early,0,0.3902439024390244,0,21.86892772862904,303.0,252.0,51.0,0.9401408450704225,16.0,0_9,0,16.0,28.0
23,0,9,19.0,93.051,4.0,33.147,19.406,40.498,260.0,304.0,284.0,255.0,1,17.0,False,False,7.0,0.07000000000000739,-0.0,3.0,False,1,15,0.5483870967741935,90.551,2.5,93.496,92.914,-0.4449999999999932,-0.13700000000000045,0.6470588235294118,93.051,0.0,93.04,0.05434151269838526,92.8634,0.2626752748104881,93.25999999999999,0.6659688014037262,7.0,7.0,0.21965700535113547,0.12559856687077564,0.30737485258253394,16,10,7.0,7.0,92.464,142.084,104.3835625,7.0,10.0,0.3333333333333333,middle,1,0.4146341463414634,0,22.691775308835282,304.0,255.0,49.0,0.9122807017543859,24.0,0_9,0,17.0,28.0
23,0,9,20.0,92.356,4.0,32.781,19.214,40.361,268.0,304.0,284.0,259.0,1,18.0,False,True,7.0,-0.6950000000000074,-0.0,3.0,False,1,16,0.5806451612903226,90.159,2.1969999999999885,92.549,92.341,-0.19300000000001205,-0.015000000000000568,0.5294117647058824,92.356,0.0,92.79599999999999,0.38265519727604375,92.788,0.3492914255986838,93.0462,0.560652952665022,7.0,7.0,0.21333260416501967,0.14614102777794238,0.302139371813961,17,11,7.0,7.0,92.356,142.084,103.6760588235294,7.0,10.0,0.3508771929824561,middle,1,0.43902439024390244,0,19.75474626513841,304.0,259.0,45.0,0.9403508771929825,16.0,0_9,0,18.0,28.0
23,0,9,21.0,92.036,4.0,32.606,19.344,40.086,266.0,302.0,285.0,272.0,1,19.0,False,True,7.0,-0.3199999999999932,-0.0,3.0,False,1,17,0.6129032258064516,89.727,2.3089999999999975,92.012,92.079,0.02400000000000091,0.042999999999992156,0.47058823529411764,92.036,0.0,92.481,0.5189171417503855,92.7024,0.47746968489816516,92.8292,0.4753318840543653,7.0,7.0,0.23225632391783943,0.13385439850820507,0.3304062650739763,18,12,7.0,7.0,92.036,142.084,103.02938888888889,7.0,10.0,0.3684210526315789,middle,1,0.4634146341463415,0,15.945218719101975,302.0,266.0,36.0,0.9300699300699301,19.0,0_9,0,19.0,28.0
23,0,9,22.0,92.053,4.0,32.52,19.255,40.278,268.0,301.0,285.0,278.0,1,20.0,False,False,7.0,0.016999999999995907,-0.0,3.0,False,1,18,0.6451612903225806,90.214,1.8389999999999986,91.567,92.041,0.4860000000000042,-0.012000000000000455,0.5294117647058824,92.053,0.0,92.14833333333333,0.1800453646605267,92.49539999999999,0.4926198331337675,92.66319999999999,0.4188990331794435,7.0,7.0,0.2426761216103216,0.09025353178681447,0.24103174064868677,19,12,7.0,7.0,92.036,142.084,102.45168421052631,7.0,10.0,0.38596491228070173,middle,1,0.4878048780487805,0,13.880441875771343,301.0,268.0,33.0,0.9370629370629371,17.0,0_9,0,20.0,28.0
23,0,9,23.0,91.75,4.0,32.667,19.169,39.914,271.0,304.0,285.0,279.0,1,21.0,False,True,7.0,-0.30299999999999727,-0.0,3.0,False,1,19,0.6774193548387096,89.739,2.0109999999999957,91.793,91.771,-0.043000000000006366,0.021000000000000796,0.4117647058823529,91.75,0.0,91.94633333333333,0.17024198464466928,92.2492,0.49684977608601816,92.5229,0.46862409716435954,7.0,7.0,0.24440069557967084,0.09649507759463001,0.2301343086115942,20,13,7.0,7.0,91.75,142.084,101.91659999999999,7.0,10.0,0.40350877192982454,middle,1,0.5121951219512195,0,14.056433876817168,304.0,271.0,33.0,0.9475524475524476,14.0,0_9,0,21.0,28.0
