DriverNumber,Driver,Team,LapNumber,LapTime,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsPersonalBest,Position
16,5,2,53.0,77.748,2.0,20.319,36.629,20.8,193.0,185.0,258.0,278.0,0,52.0,True,True,1.0
16,5,2,54.0,77.357,2.0,20.182,36.412,20.763,202.0,188.0,258.0,278.0,0,53.0,True,True,1.0
16,5,2,55.0,77.444,2.0,20.377,36.322,20.745,194.0,188.0,256.0,278.0,0,54.0,True,False,1.0
16,5,2,56.0,77.266,2.0,20.173,36.255,20.838,193.0,188.0,256.0,275.0,0,55.0,True,True,1.0
16,5,2,57.0,77.64,2.0,20.132,36.818,20.69,206.0,189.0,256.0,274.0,0,56.0,True,False,1.0
16,5,2,58.0,77.028,2.0,20.246,36.138,20.644,199.0,191.0,256.0,275.0,0,57.0,True,True,1.0
16,5,2,59.0,77.034,2.0,20.42,36.197,20.417,202.0,192.0,257.0,275.0,0,58.0,True,False,1.0
16,5,2,60.0,76.414,2.0,19.989,36.033,20.392,200.0,190.0,258.0,278.0,0,59.0,True,True,1.0
16,5,2,61.0,76.863,2.0,20.047,36.432,20.384,197.0,189.0,258.0,278.0,0,60.0,True,False,1.0
16,5,2,62.0,77.454,2.0,20.116,36.443,20.895,199.0,184.0,258.0,277.0,0,61.0,True,False,1.0
16,5,2,63.0,76.971,2.0,20.095,36.187,20.689,201.0,190.0,257.0,278.0,0,62.0,True,False,1.0
16,5,2,64.0,76.56,2.0,19.996,35.953,20.611,198.0,189.0,257.0,278.0,0,63.0,True,False,1.0
16,5,2,65.0,76.607,2.0,20.094,35.912,20.601,202.0,187.0,258.0,278.0,0,64.0,True,False,1.0
16,5,2,66.0,76.489,2.0,20.092,36.05,20.347,201.0,192.0,259.0,279.0,0,65.0,True,False,1.0
16,5,2,67.0,75.941,2.0,19.908,35.718,20.315,206.0,190.0,259.0,278.0,0,66.0,True,True,1.0
16,5,2,68.0,76.082,2.0,19.824,35.719,20.539,202.0,190.0,259.0,282.0,0,67.0,True,False,1.0
16,5,2,69.0,76.373,2.0,20.074,35.848,20.451,207.0,189.0,258.0,279.0,0,68.0,True,False,1.0
16,5,2,70.0,75.767,2.0,19.928,35.516,20.323,202.0,192.0,259.0,279.0,0,69.0,True,True,1.0
16,5,2,71.0,75.162,2.0,19.719,35.501,19.942,208.0,195.0,259.0,279.0,0,70.0,True,True,1.0
16,5,2,72.0,75.547,2.0,19.716,35.511,20.32,207.0,192.0,259.0,280.0,0,71.0,True,False,1.0
