DriverNumber,Driver,Team,LapNumber,LapTime,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsPersonalBest,Position,lap_delta,position_change,cumulative_position_change,pit_stop,pit_stop_count,laps_in_stint,tyre_age_normalized,leader_lap_time,gap_to_leader,car_ahead_time,car_behind_time,gap_to_ahead,gap_to_behind,lap_time_percentile,team_avg_lap_time,gap_to_teammate,rolling_avg_lap_time_3,rolling_std_lap_time_3,rolling_avg_lap_time_5,rolling_std_lap_time_5,rolling_avg_lap_time_10,rolling_std_lap_time_10,rolling_avg_position_3,rolling_avg_position_5,rolling_std_sector1time_5,rolling_std_sector2time_5,rolling_std_sector3time_5,laps_completed,personal_bests_count,team_avg_position,team_best_position,best_lap_so_far,worst_lap_so_far,avg_lap_so_far,best_position_so_far,worst_position_so_far,race_progress,race_phase,race_phase_encoded,compound_age_ratio,fresh_tyre_numeric,speed_consistency,max_speed,min_speed,speed_range,speed_i1_to_fl_ratio,speed_improvement,driver_team_combo,driver_team_encoded,compound_life_interaction,position_stint_interaction
23,0,8,11.0,81.514,2.0,21.533,38.313,21.668,177.0,171.0,264.0,278.0,0,10.0,True,True,9.0,-0.04800000000000182,-0.0,4.0,False,1,10,0.13157894736842105,80.246,1.2680000000000007,81.289,81.298,0.22499999999999432,-0.21599999999999397,0.75,81.503,0.01099999999999568,81.69333333333334,0.27011355572219664,81.7058,0.23353415084017934,88.8689,18.853430701360065,9.0,9.0,0.13930075376680162,0.10689387260244806,0.08432259483653522,11,5,12.0,9.0,81.514,2494.817,307.59145454545455,9.0,13.0,0.14102564102564102,early,0,0.12658227848101267,1,56.34713834792323,278.0,171.0,107.0,0.6679245283018868,87.0,0_8,0,0.0,18.0
23,0,8,12.0,80.821,2.0,21.144,38.254,21.423,193.0,177.0,264.0,278.0,0,11.0,True,True,9.0,-0.6929999999999978,-0.0,4.0,False,1,11,0.14473684210526316,79.933,0.887999999999991,81.089,81.289,-0.2680000000000007,0.4680000000000035,0.4375,81.1125,-0.2914999999999992,81.29899999999999,0.41465527809430097,81.48740000000001,0.42414596497973944,82.7255,2.0095889159193305,9.0,9.0,0.2800594579727667,0.09922449294376985,0.12616536767261685,12,6,12.0,9.0,80.821,2494.817,288.69391666666667,9.0,13.0,0.15384615384615385,early,0,0.13924050632911392,1,50.40502620440412,278.0,177.0,101.0,0.7283018867924528,71.0,0_8,0,0.0,18.0
23,0,8,13.0,81.42,2.0,21.388,38.0,22.032,174.0,174.0,256.0,278.0,0,12.0,True,False,9.0,0.5990000000000038,-0.0,4.0,False,1,12,0.15789473684210525,78.745,2.674999999999997,80.682,81.53,0.7379999999999995,0.10999999999999943,0.6875,81.45949999999999,-0.039499999999989654,81.25166666666667,0.37591798704609247,81.4642,0.42399551838266997,82.0841,0.9333123151723881,9.0,9.0,0.2857113928424979,0.1630506056411564,0.2369930378723534,13,6,12.0,9.0,80.821,2494.817,272.74976923076923,9.0,13.0,0.16666666666666666,early,0,0.1518987341772152,1,54.439568942697065,278.0,174.0,104.0,0.6770428015564203,82.0,0_8,0,0.0,18.0
23,0,8,14.0,80.591,2.0,21.387,37.838,21.366,171.0,171.0,262.0,278.0,0,13.0,True,True,9.0,-0.8290000000000077,-0.0,4.0,False,1,13,0.17105263157894737,79.385,1.2059999999999889,81.249,79.92,-0.6580000000000013,-0.6709999999999923,0.625,80.905,-0.31400000000000716,80.944,0.4279684563742761,81.1816,0.44465413481550387,81.8146,0.9367869672966552,9.0,9.0,0.2366036770635679,0.20712122054474935,0.2681898581228728,14,7,12.0,9.0,80.591,2494.817,259.02414285714286,9.0,13.0,0.1794871794871795,early,0,0.16455696202531644,1,57.529702473302144,278.0,171.0,107.0,0.6501901140684411,91.0,0_8,0,0.0,18.0
23,0,8,15.0,80.591,2.0,21.041,37.916,21.634,189.0,162.0,256.0,279.0,0,14.0,True,False,9.0,0.0,-0.0,4.0,False,1,14,0.18421052631578946,79.543,1.0479999999999876,80.099,81.066,0.4919999999999902,0.4750000000000085,0.5625,80.96549999999999,-0.3744999999999976,80.86733333333332,0.47862337279399136,80.9874,0.4490003336396104,81.5368,0.8304909925842101,9.0,9.0,0.20062975851055181,0.2092706381696818,0.2624229410702629,15,7,11.5,9.0,80.591,2494.817,247.1286,9.0,13.0,0.19230769230769232,early,0,0.17721518987341772,1,55.054518434003214,279.0,162.0,117.0,0.7354085603112841,67.0,0_8,0,0.0,18.0
23,0,8,16.0,80.793,2.0,21.381,38.071,21.341,176.0,175.0,256.0,273.0,0,15.0,True,False,9.0,0.2020000000000124,-0.0,4.0,False,1,15,0.19736842105263158,79.637,1.156000000000006,80.847,81.054,-0.053999999999987836,0.2609999999999957,0.6875,80.71950000000001,0.07349999999999568,80.65833333333332,0.11662475288137555,80.8432,0.3401914161298749,81.2745,0.5313787620553535,9.0,9.0,0.16449528868634056,0.15938067636932804,0.2883673005040049,16,7,11.5,9.0,80.591,2494.817,236.732625,9.0,13.0,0.20512820512820512,early,0,0.189873417721519,1,51.85235449491823,273.0,175.0,98.0,0.6848249027237354,80.0,0_8,0,0.0,18.0
23,0,8,17.0,81.137,2.0,21.234,38.326,21.577,177.0,170.0,255.0,272.0,0,16.0,True,False,9.0,0.3439999999999941,-0.0,4.0,False,1,16,0.21052631578947367,76.561,4.575999999999993,80.335,81.961,0.8020000000000067,0.8239999999999981,0.875,81.07650000000001,0.06049999999999045,80.84033333333333,0.2760603792373861,80.90639999999999,0.36358465260302814,81.1969,0.48215683235405205,9.0,9.0,0.15195295324541147,0.1871208165863568,0.27822922204536066,17,7,11.5,9.0,80.591,2494.817,227.57994117647058,9.0,13.0,0.21794871794871795,early,0,0.20253164556962025,1,52.50079364479487,272.0,170.0,102.0,0.69140625,78.0,0_8,0,0.0,18.0
23,0,8,18.0,80.042,2.0,21.154,37.654,21.234,193.0,180.0,256.0,277.0,0,17.0,True,True,9.0,-1.0949999999999989,-0.0,4.0,False,1,17,0.2236842105263158,76.567,3.4750000000000085,80.612,80.797,-0.5699999999999932,0.7549999999999955,0.5625,80.5365,-0.49450000000000216,80.65733333333333,0.559964581901966,80.6308,0.3976181580466339,81.04749999999999,0.58574534653352,9.0,9.0,0.14876256249474387,0.2533416665294969,0.1685654175682784,18,8,11.5,9.0,80.042,2494.817,219.38338888888887,9.0,13.0,0.23076923076923078,early,0,0.21518987341772153,1,47.275786614291256,277.0,180.0,97.0,0.7509727626459144,63.0,0_8,0,0.0,18.0
23,0,8,19.0,80.245,2.0,21.25,37.787,21.208,185.0,174.0,257.0,275.0,0,18.0,True,False,9.0,0.20300000000000296,-0.0,4.0,False,1,18,0.23684210526315788,77.829,2.416000000000011,80.77,79.904,-0.5249999999999915,-0.3410000000000082,0.625,80.733,-0.48799999999999955,80.47466666666666,0.5825086548581017,80.5616,0.4346594064418502,80.8716,0.5278451371031335,9.0,9.0,0.12559259532314304,0.2604586339516179,0.19620066258799593,19,8,11.5,9.0,80.042,2494.817,212.0603157894737,9.0,13.0,0.24358974358974358,early,0,0.22784810126582278,1,50.67790445549224,275.0,174.0,101.0,0.7170542635658915,72.0,0_8,0,0.0,18.0
23,0,8,20.0,80.36,2.0,21.177,37.505,21.678,183.0,165.0,261.0,281.0,0,19.0,True,False,9.0,0.11499999999999488,-0.0,4.0,False,1,19,0.25,78.724,1.6359999999999957,79.991,80.255,0.3689999999999998,-0.10500000000000398,0.6875,80.6065,-0.2464999999999975,80.21566666666666,0.16101656121197017,80.5154,0.4429506740127753,80.7514,0.4885564221789526,9.0,9.0,0.08857031105287248,0.3298094904637235,0.20989592659212927,20,8,11.5,9.0,80.042,2494.817,205.4753,9.0,13.0,0.2564102564102564,early,0,0.24050632911392406,1,57.0701322935211,281.0,165.0,116.0,0.6984732824427481,78.0,0_8,0,0.0,18.0
